"","id","lyric"
"1290","0HYmOF3tCkYejosr1HTMhV","You got my heart and you had it the first day we met;One look at you and I knew this is as good as it gets;I look in your eyes and I'm watching the sunset;I need this forever baby I need this forever;'Cause I;Lose myself around you girl, you got some kind of way;There's just something 'bout you girl that makes me wanna stay here;I could spend the rest of my life ride or die with you;That's just what you do;There ain't nothing in this world;Nothing in this world like a Filipina girl;There ain't nothing in this world;Nothing in this world like a Filipina girl;There ain't no;There ain't no;There ain't nothing in this world like a Filipina girl;There ain't no;There ain't no;There ain't nothing in this world like a Filipina girl;You got me all in my feelings;I'm feeling some kind of way;And now that you got me here;There's so much I wanna say;Like I love the way that you light up the room;I need you bad like that sun needs the moon;I see the future and baby it's you;I see the future and baby it's you and I;Lose myself around you girl, you got some kind of way;There's just something 'bout you girl that makes me wanna stay here;I could spend the rest of my life ride or die with you;That's just what you do;There ain't nothing in this world;Nothing in this world like a Filipina girl;There ain't nothing in this world;Nothing in this world like a Filipina girl;There ain't no;There ain't no;There ain't nothing in this world like a Filipina girl;There ain't no;There ain't no;There ain't nothing in this world like a Filipina girl;You got me when I first saw you;I was like damn I want you;I couldn't stand I'm falling into your bed and we stay to the morning;Can I be honest;Pag-gising sa umaga ‘di mo lang alam;Ikaw ang tanging nasa isip;O binibini, ika'y laging panaginip;Halika na, baby!;Nasasabik ako lately and;If you find a Filipina and she finds you better keep her;‘Cause there ain't nothing like a Filipina girl;There ain't nothing in this world;Nothing in the world like a Filipina girl;There ain't nothing in this world;Nothing in the world like a Filipina girl;There ain't no;There ain't no;There ain't nothing in this world like a Filipina girl;There ain't no;There ain't no;There ain't nothing in this world like a Filipina girl"
"1291","3vGkyQlCw8LklNip0ZUELC","Ngumiti kahit na napipilitan;Kahit pa sinasadya;Mo akong masaktan, paminsan-minsan;Bawat sandali na lang;Tulad mo ba akong nahihirapan;Lalo't naiisip ka;'Di ko na kaya pa na kalimutan;Bawat sandali na lang;At aalis, magbabalik;At uuliting sabihin na;Mamahalin ka't sambitin;Kahit muli'y masaktan;Sa pag-alis;Ako'y magbabalik;At sana naman;Sa isang marikit na alaala'y;Pangitahing 'kay ganda;Sana nga'y pagbigyan;Na nang tadhana;Bawat sandali nalang;Sumabay sa biglang pagkabahala't;Lumabis ang pagtataka;Tunay na pagsintang 'di alintana;Bawat sandali na lang;At aalis, magbabalik;At uuliting sabihn na;Mamahalin ka't sambitin;Kahit muli'y masaktan;Sa pag-alis;Ako'y magbabalik;At sana naman;Ngumiti kahit na napipilitan;Kahit pa sinasadya;Mo akong masaktan, paminsan-minsan;Bawat sandali nalang;At aalis, magbabalik;At uuliting sabihn na;Mamahalin ka't sambitin;Kahit muli'y masaktan;Sa pag-alis;Ako'y magbabalik;At sana naman"
"1292","3EludUFeAoJAwSixWGG5Wg","Nah-nah-nah-nah, oh, nah;Yeah, nah, nah, uh;Girl, my mood changed when you walked through the door;Before you came, it was tears on the floor;Girl, you so perfect, I think that it's workin';You gave me your love, now I really want more;Girl, you so different, apart from the rest;Cool, I dropped out, I don't really take tests;You gave me your love, I'm addicted like drugs;Girl, I think you the plug, you the one with the best;You did me wrong, you did me wrong (Wrong);You did me wrong, you did me wrong (Wrong);Girl, you did me wrong, you did me wrong (That's right);You did me wrong, oh, oh, ayy;All by my side;Argue, let's talk, I need you by my side;You had my back when the gang used to slide;Now you gone tell me you done with my time;I thought that I needed you in my life;All of them times that you talked, but you lied;Girl, you was down and you told me you roll like my RollieI'm done 'cause you lie with my guys, like nah;The only plan was to ball;Remember them times when we fall, but we got up and fought;I tried to leave, you would stall;Baby, I gave you my all, my all, my all;No car, we rode in the backseat;Yeah, you used to ride like a taxi;My heart fell so deep in the Black Sea;My heart fell so deep in the Black Sea;Girl, my mood changed when you walked through the door;Before you came, it was tears on the floor;Girl, you so perfect, I think that it's workin';You gave me your love, now I really want more;Girl, you so different, apart from the rest;Cool, I dropped out, I don't really take tests;You gave me your love, I'm addicted like drugs;Girl, I think you the plug, you the one with the best;You did me wrong, you did me wrong (Wrong);You did me wrong, you did me wrong (Wrong);Girl, you did me wrong, you did me wrong;You did me wrong, wrong, wrong, ayy"
"1293","0Fh6hgq979963fIxr2VBF2","Am I real?;Do the words I speak before you;Make you feel;That the love I have for you;Will see no ending?;Well, if you look into my eyes;Then you should know;That there is nothing here to doubt;Nothing to fear;And you can lay your questions down;'Cause if you'll hold me;So we can fade into the night;And you'll know;The world could die;And everything may lie;Still you shan't cry;'Cause time may pass;But longer than it'll last;I'll be by your side;Forever by your side;Take my hand;And gently close your eyes;So you could understand;That there's no greater love tonight;Than what I've for you;Well, if you feel the same way for me;Then let go;We can journey to a garden no one knows;Life is short, my darling;Tell me that you love me;So we can fade into the night;And you'll know;The world could die;And everything may lie;Still you shan't cry;'Cause time may pass;And everything won't last;But I'll be by your side;Forever by your side;So you won't cry"
"1294","5zMR44ZH4KVZj4FlhTj3SE","Wala nang dating pagtingin;Sawa na ba saking lambing;Wala ka namang dahilan;Bakit bigla na lang nang iwan?;'Di na alam ang gagawin;Upang ika'y magbalik sa'kin;Ginawa ko naman ang lahat;Bakit bigla na lang naghanap?;Hindi magbabago;Pagmamahal sa iyo;Sana'y pakinggan mo;Ang awit ng pusong ito;Tulad ng mundong hindi;Tumitigil sa pag-ikot;Pag ibig 'di mapapagod;Tulad ng ilog na hindi;Tumitigil sa pag agos;Pag ibig 'di matatapos;Alaala'y bumabalik;Mga panahong nasasabik;Sukdulang mukha mo ay;Laging nasa panaginip;Bakit biglang pinagpalit;Pagsasamaha'y tila nawaglit;Ang dating walang hanggan;Nagkaroon ng katapusan;Hindi magbabago;Pagmamahal sa iyo;Sana'y pakinggan mo;Ang awit ng pusong ito;Tulad ng mundong hindi;Tumitigil sa pag-ikot;Pag ibig 'di mapapagod;Tulad ng ilog na hindi;Tumitigil sa pag agos;Pag ibig 'di matatapos;Tulad ng mundong hindi;Tumitigil sa pag-ikot;Pag ibig 'di mapapagod;Tulad ng ilog na hindi;Tumitigil sa pag agos;Pag ibig 'di matatapos;Tumitigil;(Pag ibig 'di matatapos);Tumitigil;Pag-ibig 'di matatapos"
"1295","58oryymPZNdtS2z8Une6NJ","Do-do-do-do-do-do-do;Do-do-do-do-do-do-do;Do-do-do-do-do-do-do-do;No, I don't say it often;And I probably should've told you I hurt this bad, I know;And I probably shouldn't want this so bad;It's weighing, weighing on me;Don't wanna wake up in the mornin';Cannot undo what we did in this bed;And I can't get you out, so I gotta go;No, I'm not ready for, you want me all alone;But I'm undecided, excited, ignited;And I don't wanna feel the way I do, but I like it;Look at all these sparks flying;But I'm still indecisive;And she want me to wife it;But I'm undecided;I know I shouldn't be doing this, but here we go again;Girl, you know that pussy is my weakness (Weakness, weakness, weakness);Girl, you got me addicted when you switching positions;You tell me, ""Shut up"";And you know I listen, I hit it;Wish I never did it;I can't keep sinning and pretending (Ooh, oh-oh-oh);I'm taking off your clothes;We getting sexual;Hit it so good, think I'll propose;I don't know but;I'm undecided, excited (Oh yeah, yeah, yeah, yeah), ignited (Oh, yeah, yeah, yeah, yeah);And I don't wanna feel the way I do, but I like it;Look at all these sparks flying (All these, all these);But I'm still indecisive ('Cause you want me);And she want me to wife it;But I'm undecided;Do-do-do-do-do-do-do;Do-do-do-do-do-do-do;Do-do-do-do-do-do-do-do;Oh, no, I'm undecided;Do-do-do-do-do-do-do, yeah;Do-do-do-do-do-do-do, I said I just don't know;Do-do-do-do-do-do-do-do;Ayy, 'cause I'm undecided;No, no, baby;I'm afraid of your love;Oh, ooh, you got me, baby;'Cause I can't get enough, oh, woah;I'm undecided, excited (Oh yeah, yeah, yeah, yeah), ignited (Oh, yeah, yeah, yeah, yeah, huh);And I don't wanna feel the way I do, but I like it;Look at all these sparks flying;But I'm still indecisive;And she want me to wife it;But I'm undecided;Do-do-do-do-do-do-do;Do-do-do-do-do-do-do;Do-do-do-do-do-do-do-do;No, no, oh, no, and I want it (I'm undecided);Do-do-do-do-do-do-do, ayy;Do-do-do-do-do-do-do, no, no, no, no;Do-do-do-do-do-do-do-do;Ooh, but I'm undecided"
"1296","6C2nrsOlb3jOUGcJAmPrTA","What is that sad look in your eyes;Why are you crying;Tell me now, tell me now;Tell me, why you're feelin' this way;I hate to see you so down, oh baby;Is it your heart;Oh, that's breakin' all in pieces;Makin' you cry;Makin' you feel blue;Is there anything that I can do;Why don't you tell me where it hurts now, baby;And I'll do my best to make it better;Yes, I'll do my best to make those tears all go away;Just tell me where it hurts now, tell me;And I love you with a love so tender;Oh and if you let me stay;I'll love all of the hurt away;Where are all those tears coming from;Why are they falling;Somebody, somebody, somebody left your heart in the cold;You just need somebody to hold on, baby;Give me a chance to put back all the pieces;Take your broken heart;Make it just like new;There's so many things that I can do;(chorus);Why don't you tell me where it hurts now, baby;And I'll do my best to make it better;Yes, I'll do my best to make those tears all go away;Just tell me where it hurts now, tell me;And I love you with a love so tender;Oh and if you let me stay;I'll love all of the hurt away;Oh I'm gonna take it all away, baby;Is it your heart;Oh, that's breakin' all in pieces;Makin' you cry;Makin' you feel blue;Is there anything that I can do;(repeat chorus);Tell me, baby;Tell me, oh yea;Is there anything I can do, baby;Just tell me where it hurts now, tell me;And I love you with a love so tender;Oh and if you let me stay;I'll love all of the hurt away"
"1297","135ggzbjOogZ75IQ0LQi8r","Kamukha mo si Paraluman;Nung tayo ay bata pa;At ang galing galing mong sumayaw;Mapa boogie man o cha-cha;Ngunit ang paborito;Ay ang pagsayaw mo ng El Bimbo;Nakakaindak, nakakaaliw;Nakakatindig balahibo;Pagkaggaling sa eskwela;Ay dideretso na sa inyo;At buong maghapon ay tinuturuan mo ako;Magkahawak ang ating kamay;At walang kamalaymalay;Na tinuruan mo ang puso ko;Na umibig ng tunay;Naninigas ang aking katawan;Pag umikot na ang plaka;Patay sa kembot ng beywang mo;At pungay ng i'yong mga mata;Lumiliwanag ang buhay;Habang tayo'y magkaakbay;At dahang dahang dumudulas;Ang kamay ko sa makinis mong braso;Sana noon pa man ay sinabi na sa iyo;At kahit hindi na uso ay ito lang ang alam ko;Magkahawak ang ating kamay;At walang kamalaymalay;Na tinuruan mo ang puso ko;Na umibig ng tunay;La la la la la;Lumipas ang maraming taon;Hindi na tayo nagkita;Balita ko'y may anak ka na;Ngunit walang asawa;Tagahugas ka raw ng pinggan sa may Ermita;At isang gabi'y nasagasaan sa isang madilim na eskenita;Lahat ng pangarap ko'y bigla lang natunaw;Sa panaginip na lang pala kita maisasayaw;Magkahawak ang ating kamay;At walang kamalaymalay;Na tinuruan mo ang puso ko;Na umibig ng tunay;Magkahawak ang ating kamay;At walang kamalaymalay;Na tinuruan mo ang puso ko;Na umibig ng tunay;La la la la la"
"1298","630sXRhIcfwr2e4RdNtjKN","You know I want you;It's not a secret I try to hide;I know you want me;So don't keep saying our hands are tied;You claim it's not in the cards;And fate is pulling you miles away;And out of reach from me;But you're here in my heart;So who can stop me if I decide;That you're my destiny?;What if we rewrite the stars?;Say you were made to be mine;Nothing could keep us apart;You'd be the one I was meant to find;It's up to you, and it's up to me;No one can say what we get to be;So why don't we rewrite the stars?;Maybe the world could be ours;Tonight;You think it's easy;You think I don't want to run to you;But there are mountains;And there are doors that we can't walk through;I know you're wondering why;Because we're able to be;Just you and me;Within these walls;But when we go outside;You're gonna wake up and see that it was hopeless after all;No one can rewrite the stars;How can you say you'll be mine?;Everything keeps us apart;And I'm not the one you were meant to find;It's not up to you, it's not up to me;When everyone tells us what we can be;How can we rewrite the stars?;Say that the world can be ours;Tonight;All I want is to fly with you;All I want is to fall with you;So just give me all of you;It feels impossible;It's not impossible;Is it impossible?;Say that it's possible;How do we rewrite the stars?;Say you were made to be mine?;Nothing can keep us apart;Cause you are the one I was meant to find;It's up to you, and it's up to me;No one can say what we get to be;And why don't we rewrite the stars?;Changing the world to be ours;You know I want you;It's not a secret I try to hide;But I can't have you;We're bound to break and;My hands are tied"
"1299","3OpGUlDmRUXh0NkIYWoIlD","It took one look;Then forever laid out in front of me;One smile then I died;Only to be revived by you;There i was;Thought i had everything figured out;Goes to show just how much i know;'bout the way life plays out...;Chorus:;I take one step away;Then i find myself coming back to you;My one and only, one and only you...ooh...;Now i know;That i know not a thing at all;Except the fact that i am yours;And that you are mine;Ooh;They told me that this wouldn't be easy;And no;I'm not one to complain...;Chorus:;I take one step away;Then i find myself coming back to you;My one and only, one and only;I take one step away;Then i find myself coming back to you;My one and only, one and only;You..."
"1300","6xQs6y6CpDqK9VKCktApEL","Ito ay isang dalangin;Huwag sanang ipagkait;Matagpuan na ang hanap;Na pangarap...;Na pangarap...;Kasalanan nga bang umibig?;Parusang lungkot ang hatid;Lamig ng hangin ang yakap;Tuwing gabi...;Tuwing gabi...;Pinipilit mang itago;Hindi kayang maglaho;Ang mga katanungang tulad ng...;Bakit parang sa'kin lamang may galit;Madayang tadhanang 'di namamansin;Wala na bang karapatan;Na pagbigyan ang hiling?;Lumilipad ang aking isip;Bigla na lang napapailing;Wala na ngang mapagtuunan;Ng pansin...;Ng pansin...;Pinipilit mang itago;Hindi kayang maglaho;Ang mga katanungang tulad ng...;Tulad ng...;Bakit parang sa'kin lamang may galit;Ang madayang tadhanang 'di namamansin;Wala na bang karapatan;Na pagbigyan ang hiling?;Nakahanda ang puso;Kahit pa ako ay masakatan;Kung sino man para sa'kin;Hindi ko sasayangin;Madayang tadhana iyong pansinin;Wala na bang karapatan;Na pagbigyan ang hiling?;Kung sino man para sa'kin kahit magalit;Oh madayang tadhana iyong pansinin;Wala na bang karapatan;Na pagbigyan ang hiling?"
"1301","3pe05XBTPu2wpWwkVPzuUX","Muza muzą, a w pokoju sam;Moim kumplem nieustanny stres;Na odbite palmy przyszedł czas;Mam sodowej wody pełny zlew;Nie zrobię zdjęcia, nie podpiszę tobie płyt;Nie mogę zmieścić historii waszych żyćGdy pojadę windą będę śledził ślady stóp;Słowem uznania wytrę lewy kącik ust;Skrzynka pełna, nie wysyłaj nic;Powoli tracę głos, jeszcze kilka przyjemnych płyt;Wyjadę w końcu stąd;Staję się potworem bo wtedy czuję że;Choć jestem tak naprawdę, nie ma mnie;To dzięki temu mogę na stary rower wsiąść;Zamieszkać w kamienicy, nie myć rąk;Codziennie słyszę: znów coś wygrałeś;Zaraz braknie miejsca na kolejny diament;Tak, psujesz mnie, psujesz mnie;Anonimu smak poczuję gdy za granicę zrobię drobny skok;Jakoś dziwnie tęskno wtedy mi kiedy przezroczysty stawiam krok;W kraju nad Wisłą, każdy mówi mi na ty;A moje nazwisko to czytany głośno szyld;Skrzynka pełna, nie wysyłaj nic;Powoli tracę głos, jeszcze kilka przyjemnych płyt;Wyjadę w końcu stąd;Staję się potworem bo wtedy czuję że;Choć jestem tak naprawdę, nie ma mnie;To dzięki temu mogę na stary rower wsiąść;Zamieszkać w kamienicy, nie myć rąk;Staję się potworem bo wtedy czuję że;Choć jestem tak naprawdę, nie ma mnie;To dzięki temu mogę na stary rower wsiąść;Zamieszkać w kamienicy, nie myć rąk;Staję się potworem bo wtedy czuję że;Choć jestem tak naprawdę, nie ma mnie;To dzięki temu mogę na stary rower wsiąść;Zamieszkać w kamienicy, nie myć rąk"
"1302","4U4LEUWV8sFtos5PdjfDA7","RESTAURANT POSSE;Dwie panny na sali, dałem menu im, to ParyżObie chcą gorącej kawy, już nie mówię im per ""pani""To jak ptak malowany; jestem wiecznie zmieszany;Tonę w talii z kartami, niestabilny jak flaming, oh;A mój żywot tsunami, oh;Ooh, getting head, getting money;Nie mam szans, w głowie tylko dzisiaj tańcz i tańcz;Tańcz, tańcz i tańcz;Mam vibe i bounce;A twoi ludzie na Facebooku ""Model w: Calvin Klein"", ah;Ona wavy jak perkusja z intra Dr. House, ah;And you know I'm finna blow up just like dynamite, ah;White knuckle ride;Mam vibe i bounce;A twoi ludzie na Facebooku ""Model w: Calvin Klein"", ah;Ona wavy, jak perkusja z intra Dr. House, ah;And you know I finna blow up just like dynamite, ah;White knuckle ride;Jestem w agonii, trzymam pistolet przy skroni;Szczyt moich marzeń to nie Billboard, nie OLiSSkończę jak głuchy pionier polifonii;Brak samokontroli, 808 z ""Magnolii"";Nie nagrywaj mnie jak kitrasz zipy, jesteś nikim;Bardzo nieudana próba bycia vicious;Ty i twoja skeezer rzucacie mnie na głośniki;Ciekawe, gdzie mieszka ten typ co robi beaty, oh;Praca, proszki, sen, vipy;Nicki, miasto, stres, Millie;Jesteś nikim, nikim, nikim;You have no clue what I do for a living, oh;Dwie panny na sali, dałem menu im, to ParyżObie chcą gorącej kawy, już nie mówię im per ""pani""To jak ptak malowany; jestem wiecznie zmieszany;Tonę w talii z kartami, niestabilny jak flaming, oh;A mój żywot tsunami, oh;Ooh, getting head, getting money;Nie mam szans, w głowie tylko dzisiaj tańcz i tańcz;Tańcz, tańcz i tańcz"
"1303","7GMszPpwzW9Yehj9Ox2QLD","To tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley (Bentley), woo;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Mów mi Rainman;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Mów mi Rainman;Jestem jak Stevie Wonder, ej;Mam ten styl, no popatrz, ej;Jakbym grał na kodach, ej;W GTA na blokach, bang;Tutaj wszyscy spięci, zapętleni, zajęci;Smutni, od życia zjedli zęby;Niech im się poszczęści;I gdziekolwiek się pokażę, tam jest dobry mood;Leci forsa z nieba, łap ją jak jebany Bóg;Lecę sobie tu z ziomalem;Odjebałem w chuj;Wszystkie sprawy to z Mekalem;Kurwo, daj na luz;Wypij, posyp, trochę kody;Błędy, prochy długich nocy;Łapię ją za dupę, włosy;Szarpię czule, nie mam dosyć;Wypij, posyp, trochę kody;Błędy, prochy długich nocy;Łapię ją za dupę, włosy;Szarpię czule, nie mam dosyć;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Mów mi Rainman;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Mów mi Rainman;Mówią mi Rainman z klasą jak Bentley;Jadę po więcej, biorę co moje i znikam jak Pepe;To moje raindance, buduję fanbase, podcina barber;Wrzuciłem najnowsze trendy na mapę;Blazy, blazy, blazy, blazy;Nie ogarniesz naszej fazy;Szybka jazda, zapnij pasy;Ja na kodzie dwójki barsy;Super towar, szybkie hajsy;Nie jestem głupi, nie całuję groupies;P-E-M musi wyjebać jak uzi;Niedobre dupy są bad and boujee;Wszędzie widzę paper, liczę, liczę paper;Błyszczę znów jak Diamond, liczę to jak Raymond z Rain Man;Wszystko jest tu majmą, I know paper, babe;Liczę, liczę papier;Widzę, widzę, widzę papier wszędzie;Ciągle paper view, sypie rain'em stów;Żebyś to zobaczyć mógł, to typie ty mi pay per view;Raczej mi nie przejdzie jużByłem zaklinaczem deszczu, lecz już jestem władcą burz;Wchodzi Jaco, płacą mu, sypie kasą bardzo tu;A co mam się z tym pierdolić, zero parasoli mood;Zrobić kasę, rozpierdolić, ciągle ruch, a stoi fiut;Sorry muszę hajs zarobić, Olek już mi dzwoni tu;NWJ!;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Mów mi Rainman;Nie mam czasu na twe brednie;Mam tylko pięć miejsc w furze;Muszę kupić lepsze;Dawaj sześć zer, G Klasę albo Bentley;Świecę jak diament;Jednym słowem jak zaklęcie;Mów mi Rainman"
"1304","5b9RQx9CLZRZcO1W8PvmcB","Worek on this bitch;Skrrt, skrrt, skrrt, skrrt;Okej, robię się dorosły, bo chyba muszę płacić za me auta;Te diamenty na szyi, to wszystko to nie bogactwa;Zrobiłem dużo więcej i jest dumna moja matka;Pierdolone trofea zwisają mi tak jak jajca;I robię co chcę, uwierz, będę palił dużo;Mam w głowie dużo snów, ciągle chcę być kurwa chmurą;I latać po tym niebie i nie czuć wcale ciała;Pierdolone używki, ty wiesz jak to działa;Kosa z wieloma ludźmi, każdy idzie w swoją stronę;Mam dużo do stracenia, myślę żeby mieć ochronę;(Wiesz o co chodzi);Bo mogę stracić koronę (o tak);Próbuje zachować głowę;Ona nie wie, że ma do czynienia z bestią;I jeśli będzie miała dalej, diabeł to jej dziecko;Kto zapłaci jak za studia, jak za ciuchy;Wiesz o co chodzi, dwa tysiące za buty;Chodzę tak jakbym miał skrzydła na sobie;Rozumiem wasz ból, bo też byłem na dole;I to co zrozumiałem, trzeba pracować ciągle;Bo sukces w żaden sposób nigdy nie istniał w szkole;O nie, nie, nie, nie, nie, nie - o nie!;O nie, nie, nie, nie, nie, nie - o nie!;O nie, nie, nie, nie, nie, nie - o nie!;O nie, nie, nie, nie, nie, nie - o nie!;Pliki dawaj, pliki dawaj, pliki na plikach;Poruszamy się jak króle i to chyba widać;Z takimi jak my to można tylko świat zdobywać;To auto ma pięć miejsc, ale ona dwa trzyma;Wielka dupa, wiesz o co chodzi;Dużo skuna, wiesz o co chodzi;Duże pieniądze, wiesz o co chodzi;Daje żyć nie tylko sobie, menago nie głodzi;O nie, nie, nie, nie, nie, nie - nie, nie!;O nie, nie, nie, nie, nie, nie - nie, nie!;O nie, nie, nie, nie, nie, nie - nie, nie!;O nie, nie, nie, nie, nie, nie - nie, nie!;Ona nie wie, że ma do czynienia z bestią;I jeśli będzie miała dalej, diabeł to jej dziecko;Kto zapłaci jak za studia, jak za ciuchy;Wiesz o co chodzi, dwa tysiące za buty;Chodzę tak jakbym miał skrzydła na sobie;Rozumiem wasz ból bo też byłem na dole;I to co zrozumiałem, trzeba pracować ciągle;Bo sukces w żaden sposób nigdy nie istniał w szkole;Ona nie wie, że ma do czynienia z bestią;I jeśli będzie miała dalej, diabeł to jej dziecko;Kto zapłaci jak za studia jak za ciuchy;Wiesz o co chodzi, dwa tysiące za buty;Chodzę tak jakbym miał skrzydła na sobie;Rozumiem wasz ból bo też byłem na dole;I to co zrozumiałem, trzeba pracować ciągle;Bo sukces w żaden sposób nigdy nie istniał w szkole;Ona nie wie, że ma do czynienia z bestią;I jeśli będzie miała dalej, diabeł to jej dziecko;Kto zapłaci jak za studia jak za ciuchy;Wiesz o co chodzi, dwa tysiące za buty;Chodzę tak jakbym miał skrzydła na sobie;Rozumiem wasz ból bo też byłem na dole;I to co zrozumiałem, trzeba pracować ciągle;Bo sukces w żaden sposób nigdy nie istniał w szkole"
"1305","77vLpSAMNzeYL4EBeZxWqI","Małomiasteczkowa twarz, małomiasteczkowa głowa;Małomiasteczkowy styl, małomiasteczkowo kocham;Z małego miasta wielkie sny, atakują twoje ulice;Wyśniłem sobie ciebie, gdy śpiewałem głośno pod prysznicem;Ten mój małomiasteczkowy hit i małomiasteczkowe słowa;Ten małomiasteczkowy rytm, melodia małomiasteczkowa;Z małego miasta wielkie sny gromadzą się na twoich ulicach;Pamiętam, bardzo chciałem tu być, na pewno dużo bardziej niż dzisiaj;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Przez chwilę czułem się jak Bóg, przez chwilę byłem królem w mieście;Wybrałem na siłownię strój i wtedy zrozumiałem wreszcie;Że z mojego miasta moje sny, budują twoje ulice;Że ciebie nie zachwyca tu nic, ale smuci mnie, że nadal nie krzyczę;Gdy wielkomiejski piękny świat, na każdym kroku sypie kreski;Uściski i klepnięcia w bark, płynące ze wzruszenia łezki;Dlaczego wszystko sztuczne, aż tak, że napromieniowane i świeci?;Trzeba stąd wyjechać, bo strach, że wszystko przejdzie na moje dzieci;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Znowu jadę do ciebie sam;Znowu jadę do ciebie;Sam"
"1306","35UvOH0tRlSCdtWtaXuiWh","Kwas i dreszcze już na samą myślBo mam przeczucie, że to koniec;Przyszłaś na czas, nie będzie gwiezdnych wojen;Dobrze wiem, co myślisz sobie;Znowu będzie miło, bo tak już masz;Dokończ, nie skończyłaś, no pij do dna;Ja się wstrzymam, jakoś mi cierpi krtań;Nie płacz po niej;Zawodzę jak miastowa młodzież;Hej, no może coś powiesz;Czekaj, widzę prognozę;Przewidują zgodę;Marudzę jak miastowa młodzież;Nie, to nie ta odpowiedź;Dlaczego mi zmieniasz pogodę;Pozostaje odejść;Fakt, że całkiem to przyjemne, gdy;Gniew odbiera mi kulturęOd kilku dni tak bardzo denerwujesz, przejdzie mi;Ale zdążę jeszcze wcisnąć komu trzeba największy kit;Że wstałem, nie chcę od niej kompletnie nic;Patrzę sobie na twój najnowszy klip;Zawodzę jak miastowa młodzież;Hej, no może coś powiesz;Czekaj, widzę prognozę;Przewidują zgodę;Marudzę jak miastowa młodzież;Nie, to nie ta odpowiedź;Dlaczego mi zmieniasz pogodę?;Pozostaje odejść;Zawodzę jak miastowa młodzież;Hej, no może coś powiesz;Czekaj, widzę prognozę;Przewidują zgodę;Marudzę jak miastowa młodzież;Nie, to nie ta odpowiedź;Dlaczego mi zmieniasz pogodę?;Pozostaje odejść"
